metric,value,category,fold,epoch
val_loss,0.6980619430541992,jp,4,5
val_precision,0.45045045018196106,jp,4,5
val_f1,0.22966507077217102,jp,4,6
val_recall,0.15221987664699554,jp,4,6
val_acc,0.5755711793899536,jp,4,6
val_loss,0.6993069052696228,jp,4,6
val_precision,0.4675324559211731,jp,4,6
val_f1,0.3079056739807129,jp,4,7
val_recall,0.23467230796813965,jp,4,7
val_acc,0.5615113973617554,jp,4,7
val_loss,0.7256266474723816,jp,4,7
val_precision,0.44758063554763794,jp,4,7
val_f1,0.34090909361839294,jp,4,8
val_recall,0.25369977951049805,jp,4,8
val_acc,0.5922671556472778,jp,4,8
val_loss,0.7110816836357117,jp,4,8
val_precision,0.5194805264472961,jp,4,8
val_f1,0.3102961778640747,jp,4,9
val_recall,0.23255814611911774,jp,4,9
val_acc,0.5702987909317017,jp,4,9
val_loss,0.7240211963653564,jp,4,9
val_precision,0.4661017060279846,jp,4,9
val_f1,0.2736535668373108,jp,4,10
val_recall,0.19873149693012238,jp,4,10
val_acc,0.5615113973617554,jp,4,10
val_loss,0.7205442190170288,jp,4,10
val_precision,0.4392523467540741,jp,4,10
val_f1,0.31073445081710815,jp,4,11
val_recall,0.23255814611911774,jp,4,11
val_acc,0.5711774826049805,jp,4,11
val_loss,0.7047927379608154,jp,4,11
val_precision,0.4680851101875305,jp,4,11
val_f1,0.35246995091438293,jp,4,12
val_recall,0.27906978130340576,jp,4,12
val_acc,0.5738137364387512,jp,4,12
val_loss,0.7397130131721497,jp,4,12
val_precision,0.47826087474823,jp,4,12
val_f1,0.36245110630989075,jp,4,13
val_recall,0.29386892914772034,jp,4,13
val_acc,0.5702987909317017,jp,4,13
val_loss,0.7314052581787109,jp,4,13
val_precision,0.47278910875320435,jp,4,13
val_f1,0.35538262128829956,jp,4,14
val_recall,0.2896406054496765,jp,4,14
val_acc,0.5632688999176025,jp,4,14
val_loss,0.7309488654136658,jp,4,14
val_precision,0.4597315490245819,jp,4,14
val_f1,0.3154929578304291,jp,4,15
val_recall,0.23678646981716156,jp,4,15
val_acc,0.5729349851608276,jp,4,15
val_loss,0.7032740712165833,jp,4,15
val_precision,0.472573846578598,jp,4,15
val_f1,0.2796992361545563,jp,4,16
val_recall,0.19661733508110046,jp,4,16
val_acc,0.5790861248970032,jp,4,16
val_loss,0.6991047263145447,jp,4,16
val_precision,0.484375,jp,4,16
val_f1,0.35686779022216797,jp,4,17
val_recall,0.29386892914772034,jp,4,17
val_acc,0.559753954410553,jp,4,17
val_loss,0.7524491548538208,jp,4,17
val_precision,0.4542483687400818,jp,4,17
val_f1,0.29749631881713867,jp,4,18
val_recall,0.21353065967559814,jp,4,18
val_acc,0.5808435678482056,jp,4,18
val_loss,0.7088331580162048,jp,4,18
val_precision,0.4902912676334381,jp,4,18
val_f1,0.34473323822021484,jp,4,19
val_recall,0.2663847804069519,jp,4,19
val_acc,0.5790861248970032,jp,4,19
val_loss,0.7100624442100525,jp,4,19
val_precision,0.4883720874786377,jp,4,19
val_f1,0.33243241906166077,jp,4,20
val_recall,0.260042279958725,jp,4,20
val_acc,0.5659050941467285,jp,4,20
val_loss,0.7135381698608398,jp,4,20
val_precision,0.4606741666793823,jp,4,20
val_f1,0.37644046545028687,jp,4,21
val_recall,0.310782253742218,jp,4,21
val_acc,0.572056233882904,jp,4,21
val_loss,0.7372917532920837,jp,4,21
val_precision,0.47727271914482117,jp,4,21
val_f1,0.36821192502975464,jp,4,22
val_recall,0.29386892914772034,jp,4,22
val_acc,0.5808435678482056,jp,4,22
val_loss,0.7449562549591064,jp,4,22
val_precision,0.4929077923297882,jp,4,22
val_f1,0.3456464409828186,jp,4,23
val_recall,0.27695560455322266,jp,4,23
val_acc,0.5641476511955261,jp,4,23
val_loss,0.7299933433532715,jp,4,23
val_precision,0.45964911580085754,jp,4,23
val_f1,0.3711340129375458,jp,4,24
val_recall,0.3044397532939911,jp,4,24
val_acc,0.5711774826049805,jp,4,24
val_loss,0.7421655058860779,jp,4,24
val_precision,0.4752475321292877,jp,4,24
val_f1,0.31900137662887573,jp,4,25
val_recall,0.2431289702653885,jp,4,25
val_acc,0.5685412883758545,jp,4,25
val_loss,0.7184052467346191,jp,4,25
val_precision,0.46370968222618103,jp,4,25
val_f1,0.3603133261203766,jp,4,26
val_recall,0.29175475239753723,jp,4,26
val_acc,0.5694200396537781,jp,4,26
val_loss,0.7184281349182129,jp,4,26
val_precision,0.47098976373672485,jp,4,26
val_f1,0.36627140641212463,jp,4,27
val_recall,0.29386892914772034,jp,4,27
val_acc,0.577328622341156,jp,4,27
val_loss,0.7593217492103577,jp,4,27
val_precision,0.4860139787197113,jp,4,27
val_f1,0.3360215127468109,jp,4,28
val_recall,0.2642706036567688,jp,4,28
val_acc,0.5659050941467285,jp,4,28
val_loss,0.707685112953186,jp,4,28
val_precision,0.46125462651252747,jp,4,28
val_f1,0.3305555582046509,jp,4,29
val_recall,0.25158563256263733,jp,4,29
val_acc,0.5764499306678772,jp,4,29
val_loss,0.7318023443222046,jp,4,29
val_precision,0.48178136348724365,jp,4,29
val_f1,0.008474576286971569,tf,5,0
val_recall,0.0042553190141916275,tf,5,0
val_acc,0.5887522101402283,tf,5,0
val_loss,0.6765890121459961,tf,5,0
val_precision,1.0,tf,5,0
val_f1,0.024539876729249954,tf,5,1
val_recall,0.012765957042574883,tf,5,1
val_acc,0.5808435678482056,tf,5,1
val_loss,0.6755133271217346,tf,5,1
val_precision,0.31578946113586426,tf,5,1
val_f1,0.012552301399409771,tf,5,2
val_recall,0.006382978521287441,tf,5,2
val_acc,0.5852372646331787,tf,5,2
val_loss,0.6741505265235901,tf,5,2
val_precision,0.375,tf,5,2
val_f1,0.10207939147949219,tf,5,3
val_recall,0.057446807622909546,tf,5,3
val_acc,0.5826010704040527,tf,5,3
val_loss,0.6738662123680115,tf,5,3
val_precision,0.4576271176338196,tf,5,3
val_f1,0.22077922523021698,tf,5,4
val_recall,0.14468085765838623,tf,5,4
val_acc,0.5782073736190796,tf,5,4
val_loss,0.6789627075195312,tf,5,4
val_precision,0.465753436088562,tf,5,4
val_f1,0.23973727226257324,tf,5,5
val_recall,0.15531915426254272,tf,5,5
val_acc,0.5931458473205566,tf,5,5
val_loss,0.681450605392456,tf,5,5
val_precision,0.5251798629760742,tf,5,5
val_f1,0.22429905831813812,tf,5,6
val_recall,0.1531914919614792,tf,5,6
val_acc,0.562390148639679,tf,5,6
val_loss,0.6932610869407654,tf,5,6
val_precision,0.41860464215278625,tf,5,6
val_f1,0.354362428188324,tf,5,7
val_recall,0.2808510661125183,tf,5,7
val_acc,0.577328622341156,tf,5,7
val_loss,0.714245080947876,tf,5,7
val_precision,0.47999998927116394,tf,5,7
val_f1,0.3181818127632141,tf,5,8
val_recall,0.23829787969589233,tf,5,8
val_acc,0.5782073736190796,tf,5,8
val_loss,0.7047683000564575,tf,5,8
val_precision,0.47863247990608215,tf,5,8
val_f1,0.3629242777824402,tf,5,9
val_recall,0.2957446873188019,tf,5,9
val_acc,0.5711774826049805,tf,5,9
val_loss,0.7084816098213196,tf,5,9
val_precision,0.4695945978164673,tf,5,9
val_f1,0.35742443799972534,tf,5,10
val_recall,0.28936171531677246,tf,5,10
val_acc,0.5702987909317017,tf,5,10
val_loss,0.7024301886558533,tf,5,10
val_precision,0.4673539400100708,tf,5,10
val_f1,0.3333333432674408,tf,5,11
val_recall,0.2638297975063324,tf,5,11
val_acc,0.5641476511955261,tf,5,11
val_loss,0.707931637763977,tf,5,11
val_precision,0.45255473256111145,tf,5,11
val_f1,0.39950981736183167,tf,5,12
val_recall,0.346808522939682,tf,5,12
val_acc,0.5694200396537781,tf,5,12
val_loss,0.72487473487854,tf,5,12
val_precision,0.47109827399253845,tf,5,12
val_f1,0.39303481578826904,tf,5,13
val_recall,0.3361702263355255,tf,5,13
val_acc,0.5711774826049805,tf,5,13
val_loss,0.7227873802185059,tf,5,13
val_precision,0.473053902387619,tf,5,13
val_f1,0.3692307770252228,tf,5,14
val_recall,0.3063829839229584,tf,5,14
val_acc,0.5676625370979309,tf,5,14
val_loss,0.7123321890830994,tf,5,14
val_precision,0.46451613306999207,tf,5,14
val_f1,0.3481675386428833,tf,5,15
val_recall,0.28297871351242065,tf,5,15
val_acc,0.562390148639679,tf,5,15
val_loss,0.713507890701294,tf,5,15
val_precision,0.4523809552192688,tf,5,15
val_f1,0.37102922797203064,tf,5,16
val_recall,0.31063830852508545,tf,5,16
val_acc,0.5650263428688049,tf,5,16
val_loss,0.7214525938034058,tf,5,16
val_precision,0.460567831993103,tf,5,16
val_f1,0.37797245383262634,tf,5,17
val_recall,0.32127660512924194,tf,5,17
val_acc,0.5632688999176025,tf,5,17
val_loss,0.7282684445381165,tf,5,17
val_precision,0.45896655321121216,tf,5,17
val_f1,0.4202898442745209,tf,5,18
val_recall,0.37021276354789734,tf,5,18
val_acc,0.5782073736190796,tf,5,18
val_loss,0.7216927409172058,tf,5,18
val_precision,0.48603352904319763,tf,5,18
val_f1,0.40875911712646484,tf,5,19
val_recall,0.3574468195438385,tf,5,19
val_acc,0.5729349851608276,tf,5,19
val_loss,0.7274722456932068,tf,5,19
val_precision,0.47727271914482117,tf,5,19
val_f1,0.39042821526527405,tf,5,20
val_recall,0.3297872245311737,tf,5,20
val_acc,0.57469242811203,tf,5,20
val_loss,0.7227424383163452,tf,5,20
val_precision,0.4783950746059418,tf,5,20
val_f1,0.3965303599834442,tf,5,21
val_recall,0.3404255211353302,tf,5,21
val_acc,0.572056233882904,tf,5,21
val_loss,0.7154358625411987,tf,5,21
val_precision,0.4747774600982666,tf,5,21
val_f1,0.33817702531814575,tf,5,22
val_recall,0.27234041690826416,tf,5,22
val_acc,0.559753954410553,tf,5,22
val_loss,0.7209669947624207,tf,5,22
val_precision,0.445993036031723,tf,5,22
val_f1,0.4252336323261261,tf,5,23
val_recall,0.38723403215408325,tf,5,23
val_acc,0.5676625370979309,tf,5,23
val_loss,0.7444202303886414,tf,5,23
val_precision,0.4715026021003723,tf,5,23
val_f1,0.37548890709877014,tf,5,24
val_recall,0.3063829839229584,tf,5,24
val_acc,0.5790861248970032,tf,5,24
val_loss,0.7141512632369995,tf,5,24
val_precision,0.4848484992980957,tf,5,24
val_f1,0.3657289147377014,tf,5,25
val_recall,0.30425530672073364,tf,5,25
val_acc,0.5641476511955261,tf,5,25
val_loss,0.7197026014328003,tf,5,25
val_precision,0.4583333432674408,tf,5,25
val_f1,0.41860464215278625,tf,5,26
val_recall,0.3638297915458679,tf,5,26
val_acc,0.5826010704040527,tf,5,26
val_loss,0.7282446622848511,tf,5,26
val_precision,0.4927953779697418,tf,5,26
val_f1,0.37611180543899536,tf,5,27
val_recall,0.31489360332489014,tf,5,27
val_acc,0.5685412883758545,tf,5,27
val_loss,0.7344396710395813,tf,5,27
val_precision,0.4668769836425781,tf,5,27
val_f1,0.41019418835639954,tf,5,28
val_recall,0.35957446694374084,tf,5,28
val_acc,0.5729349851608276,tf,5,28
val_loss,0.73111891746521,tf,5,28
val_precision,0.47740113735198975,tf,5,28
val_f1,0.39230769872665405,tf,5,29
val_recall,0.325531929731369,tf,5,29
val_acc,0.5834797620773315,tf,5,29
val_loss,0.722700834274292,tf,5,29
val_precision,0.4935483932495117,tf,5,29
val_f1,0.008385743945837021,tf,4,0
val_recall,0.0042553190141916275,tf,4,0
val_acc,0.5843585133552551,tf,4,0
val_loss,0.6741748452186584,tf,4,0
val_precision,0.2857142984867096,tf,4,0
val_f1,0.07905138283967972,tf,4,1
val_recall,0.042553190141916275,tf,4,1
val_acc,0.5905096530914307,tf,4,1
val_loss,0.6702753901481628,tf,4,1
val_precision,0.5555555820465088,tf,4,1
val_f1,0.12237093597650528,tf,4,2
val_recall,0.06808510422706604,tf,4,2
val_acc,0.5966607928276062,tf,4,2
val_loss,0.669441819190979,tf,4,2
val_precision,0.6037735939025879,tf,4,2
val_f1,0.1591320037841797,tf,4,3
val_recall,0.0936170220375061,tf,4,3
val_acc,0.5913884043693542,tf,4,3
val_loss,0.6681439876556396,tf,4,3
val_precision,0.5301204919815063,tf,4,3
val_f1,0.23739837110042572,tf,4,4
val_recall,0.15531915426254272,tf,4,4
val_acc,0.5878734588623047,tf,4,4
val_loss,0.666806697845459,tf,4,4
val_precision,0.5034482479095459,tf,4,4
val_f1,0.3120356500148773,tf,4,5
val_recall,0.22340425848960876,tf,4,5
val_acc,0.5931458473205566,tf,4,5
val_loss,0.6666157245635986,tf,4,5
val_precision,0.517241358757019,tf,4,5
val_f1,0.28823530673980713,tf,4,6
val_recall,0.2085106372833252,tf,4,6
val_acc,0.57469242811203,tf,4,6
val_loss,0.6883092522621155,tf,4,6
val_precision,0.46666666865348816,tf,4,6
val_f1,0.33564493060112,tf,4,7
val_recall,0.2574467957019806,tf,4,7
val_acc,0.5790861248970032,tf,4,7
val_loss,0.6764078736305237,tf,4,7
val_precision,0.48207172751426697,tf,4,7
val_f1,0.3368983864784241,tf,4,8
val_recall,0.2680850923061371,tf,4,8
val_acc,0.5641476511955261,tf,4,8
val_loss,0.681833028793335,tf,4,8
val_precision,0.4532374143600464,tf,4,8
val_f1,0.38854295015335083,tf,4,9
val_recall,0.33191490173339844,tf,4,9
val_acc,0.5685412883758545,tf,4,9
val_loss,0.7061964869499207,tf,4,9
val_precision,0.46846845746040344,tf,4,9
val_f1,0.43995243310928345,tf,4,10
val_recall,0.39361703395843506,tf,4,10
val_acc,0.5861160159111023,tf,4,10
val_loss,0.7022250294685364,tf,4,10
val_precision,0.49865227937698364,tf,4,10
val_f1,0.381795197725296,tf,4,11
val_recall,0.32127660512924194,tf,4,11
val_acc,0.5702987909317017,tf,4,11
val_loss,0.6883708238601685,tf,4,11
val_precision,0.4704049825668335,tf,4,11
val_f1,0.37611180543899536,tf,4,12
val_recall,0.31489360332489014,tf,4,12
val_acc,0.5685412883758545,tf,4,12
val_loss,0.7002909183502197,tf,4,12
val_precision,0.4668769836425781,tf,4,12
val_f1,0.38935911655426025,tf,4,13
val_recall,0.34255319833755493,tf,4,13
val_acc,0.5562390089035034,tf,4,13
val_loss,0.7153434753417969,tf,4,13
val_precision,0.45098039507865906,tf,4,13
val_f1,0.3848039209842682,tf,4,14
val_recall,0.3340425491333008,tf,4,14
val_acc,0.5588752031326294,tf,4,14
val_loss,0.7054311633110046,tf,4,14
val_precision,0.45375722646713257,tf,4,14
val_f1,0.3578680157661438,tf,4,15
val_recall,0.30000001192092896,tf,4,15
val_acc,0.5553602576255798,tf,4,15
val_loss,0.7080496549606323,tf,4,15
val_precision,0.4433962404727936,tf,4,15
val_f1,0.39018404483795166,tf,4,16
val_recall,0.33829787373542786,tf,4,16
val_acc,0.5632688999176025,tf,4,16
val_loss,0.711905837059021,tf,4,16
val_precision,0.46086955070495605,tf,4,16
val_f1,0.3820224702358246,tf,4,17
val_recall,0.325531929731369,tf,4,17
val_acc,0.5650263428688049,tf,4,17
val_loss,0.7049899697303772,tf,4,17
val_precision,0.4622356593608856,tf,4,17
val_f1,0.4047904312610626,tf,4,18
val_recall,0.35957446694374084,tf,4,18
val_acc,0.5632688999176025,tf,4,18
val_loss,0.7186397314071655,tf,4,18
val_precision,0.4630137085914612,tf,4,18
val_f1,0.4000000059604645,tf,4,19
val_recall,0.346808522939682,tf,4,19
val_acc,0.5702987909317017,tf,4,19
val_loss,0.7145935297012329,tf,4,19
val_precision,0.4724637567996979,tf,4,19
val_f1,0.3990326523780823,tf,4,20
val_recall,0.3510638177394867,tf,4,20
val_acc,0.5632688999176025,tf,4,20
val_loss,0.7279554009437561,tf,4,20
val_precision,0.462184876203537,tf,4,20
val_f1,0.4394299387931824,tf,4,21
val_recall,0.39361703395843506,tf,4,21
val_acc,0.5852372646331787,tf,4,21
val_loss,0.7109934091567993,tf,4,21
val_precision,0.4973118305206299,tf,4,21
val_f1,0.4441833198070526,tf,4,22
val_recall,0.4021276533603668,tf,4,22
val_acc,0.5843585133552551,tf,4,22
val_loss,0.7356661558151245,tf,4,22
val_precision,0.4960629940032959,tf,4,22
val_f1,0.39591315388679504,tf,4,23
val_recall,0.3297872245311737,tf,4,23
val_acc,0.5843585133552551,tf,4,23
val_loss,0.6939095854759216,tf,4,23
val_precision,0.49520766735076904,tf,4,23
val_f1,0.4357142746448517,tf,4,24
val_recall,0.389361709356308,tf,4,24
val_acc,0.5834797620773315,tf,4,24
val_loss,0.7284060120582581,tf,4,24
val_precision,0.49459460377693176,tf,4,24
val_f1,0.3671373426914215,tf,4,25
val_recall,0.30425530672073364,tf,4,25
val_acc,0.5667838454246521,tf,4,25
val_loss,0.7145135402679443,tf,4,25
val_precision,0.46278315782546997,tf,4,25
val_f1,0.41304346919059753,tf,4,26
val_recall,0.3638297915458679,tf,4,26
val_acc,0.5729349851608276,tf,4,26
val_loss,0.7246701717376709,tf,4,26
val_precision,0.4776536226272583,tf,4,26
val_f1,0.41133004426956177,tf,4,27
val_recall,0.35531914234161377,tf,4,27
val_acc,0.5799648761749268,tf,4,27
val_loss,0.7042998671531677,tf,4,27
val_precision,0.48830410838127136,tf,4,27
val_f1,0.4214285612106323,tf,4,28
val_recall,0.37659573554992676,tf,4,28
val_acc,0.5729349851608276,tf,4,28
val_loss,0.709812343120575,tf,4,28
val_precision,0.47837838530540466,tf,4,28
val_f1,0.42446044087409973,tf,4,29
val_recall,0.37659573554992676,tf,4,29
val_acc,0.5782073736190796,tf,4,29
val_loss,0.718488335609436,tf,4,29
val_precision,0.4862637221813202,tf,4,29
val_f1,0.0,tf,8,0
val_recall,0.0,tf,8,0
val_acc,0.5852372646331787,tf,8,0
val_loss,0.6816072463989258,tf,8,0
val_precision,0.0,tf,8,0
val_f1,0.040899794548749924,tf,8,1
val_recall,0.021276595070958138,tf,8,1
val_acc,0.5878734588623047,tf,8,1
val_loss,0.6691963076591492,tf,8,1
val_precision,0.5263158082962036,tf,8,1
val_f1,0.07157057523727417,tf,8,2
val_recall,0.0382978729903698,tf,8,2
val_acc,0.5896309018135071,tf,8,2
val_loss,0.6700620055198669,tf,8,2
val_precision,0.5454545617103577,tf,8,2
val_f1,0.1681901216506958,tf,8,3
val_recall,0.09787233918905258,tf,8,3
val_acc,0.6001757383346558,tf,8,3
val_loss,0.663116455078125,tf,8,3
val_precision,0.5974025726318359,tf,8,3
val_f1,0.196891188621521,tf,8,4
val_recall,0.12127659469842911,tf,8,4
val_acc,0.5913884043693542,tf,8,4
val_loss,0.6680926084518433,tf,8,4
val_precision,0.5229358077049255,tf,8,4
val_f1,0.3095238208770752,tf,8,5
val_recall,0.22127659618854523,tf,8,5
val_acc,0.5922671556472778,tf,8,5
val_loss,0.6705096960067749,tf,8,5
val_precision,0.5148515105247498,tf,8,5
val_f1,0.2037351429462433,tf,8,6
val_recall,0.12765957415103912,tf,8,6
val_acc,0.5878734588623047,tf,8,6
val_loss,0.6727834343910217,tf,8,6
val_precision,0.5042017102241516,tf,8,6
val_f1,0.39414113759994507,tf,8,7
val_recall,0.31489360332489014,tf,8,7
val_acc,0.6001757383346558,tf,8,7
val_loss,0.680626392364502,tf,8,7
val_precision,0.5266903638839722,tf,8,7
val_f1,0.43209877610206604,tf,8,8
val_recall,0.3723404109477997,tf,8,8
val_acc,0.5957821011543274,tf,8,8
val_loss,0.7093115448951721,tf,8,8
val_precision,0.5147058963775635,tf,8,8
val_f1,0.4219948947429657,tf,8,9
val_recall,0.3510638177394867,tf,8,9
val_acc,0.6028119325637817,tf,8,9
val_loss,0.6925949454307556,tf,8,9
val_precision,0.5288461446762085,tf,8,9
val_f1,0.3817204236984253,tf,8,10
val_recall,0.3021276593208313,tf,8,10
val_acc,0.5957821011543274,tf,8,10
val_loss,0.6933642029762268,tf,8,10
val_precision,0.5182482004165649,tf,8,10
val_f1,0.3819628655910492,tf,8,11
val_recall,0.3063829839229584,tf,8,11
val_acc,0.5905096530914307,tf,8,11
val_loss,0.6983590722084045,tf,8,11
val_precision,0.5070422291755676,tf,8,11
val_f1,0.36657682061195374,tf,8,12
val_recall,0.28936171531677246,tf,8,12
val_acc,0.5869947075843811,tf,8,12
val_loss,0.6891608834266663,tf,8,12
val_precision,0.5,tf,8,12
val_f1,0.376963347196579,tf,8,13
val_recall,0.3063829839229584,tf,8,13
val_acc,0.5817223191261292,tf,8,13
val_loss,0.7268580198287964,tf,8,13
val_precision,0.4897959232330322,tf,8,13
val_f1,0.38874679803848267,tf,8,14
val_recall,0.3234042525291443,tf,8,14
val_acc,0.5799648761749268,tf,8,14
val_loss,0.7255143523216248,tf,8,14
val_precision,0.4871794879436493,tf,8,14
val_f1,0.4234122037887573,tf,8,15
val_recall,0.3617021143436432,tf,8,15
val_acc,0.5931458473205566,tf,8,15
val_loss,0.7115856409072876,tf,8,15
val_precision,0.5105105042457581,tf,8,15
val_f1,0.4149068295955658,tf,8,16
val_recall,0.35531914234161377,tf,8,16
val_acc,0.5861160159111023,tf,8,16
val_loss,0.7438824772834778,tf,8,16
val_precision,0.49850746989250183,tf,8,16
val_f1,0.40509554743766785,tf,8,17
val_recall,0.33829787373542786,tf,8,17
val_acc,0.5896309018135071,tf,8,17
val_loss,0.7078680396080017,tf,8,17
val_precision,0.5047619342803955,tf,8,17
val_f1,0.38058748841285706,tf,8,18
val_recall,0.31702128052711487,tf,8,18
val_acc,0.5738137364387512,tf,8,18
val_loss,0.7359845638275146,tf,8,18
val_precision,0.4760383367538452,tf,8,18
val_f1,0.4021025002002716,tf,8,19
val_recall,0.325531929731369,tf,8,19
val_acc,0.6001757383346558,tf,8,19
val_loss,0.6937501430511475,tf,8,19
val_precision,0.5257731676101685,tf,8,19
val_f1,0.3949367105960846,tf,8,20
val_recall,0.33191490173339844,tf,8,20
val_acc,0.5799648761749268,tf,8,20
val_loss,0.742641806602478,tf,8,20
val_precision,0.48750001192092896,tf,8,20
val_f1,0.4203979969024658,tf,8,21
val_recall,0.35957446694374084,tf,8,21
val_acc,0.5905096530914307,tf,8,21
val_loss,0.7231678366661072,tf,8,21
val_precision,0.5059880018234253,tf,8,21
val_f1,0.4030612111091614,tf,8,22
val_recall,0.3361702263355255,tf,8,22
val_acc,0.5887522101402283,tf,8,22
val_loss,0.739844560623169,tf,8,22
val_precision,0.5031847357749939,tf,8,22
val_f1,0.4206642210483551,tf,8,23
val_recall,0.3638297915458679,tf,8,23
val_acc,0.5861160159111023,tf,8,23
val_loss,0.7226645946502686,tf,8,23
val_precision,0.49854227900505066,tf,8,23
val_f1,0.41344955563545227,tf,8,24
val_recall,0.3531914949417114,tf,8,24
val_acc,0.5861160159111023,tf,8,24
val_loss,0.7285030484199524,tf,8,24
val_precision,0.49849849939346313,tf,8,24
val_f1,0.4384896457195282,tf,8,25
val_recall,0.38297873735427856,tf,8,25
val_acc,0.5949033498764038,tf,8,25
val_loss,0.7579494118690491,tf,8,25
val_precision,0.5128205418586731,tf,8,25
val_f1,0.4096692204475403,tf,8,26
val_recall,0.34255319833755493,tf,8,26
val_acc,0.5922671556472778,tf,8,26
val_loss,0.7297280430793762,tf,8,26
val_precision,0.5094936490058899,tf,8,26
val_f1,0.39793282747268677,tf,8,27
val_recall,0.32765957713127136,tf,8,27
val_acc,0.5905096530914307,tf,8,27
val_loss,0.7175269722938538,tf,8,27
val_precision,0.5065789222717285,tf,8,27
val_f1,0.41405269503593445,tf,8,28
val_recall,0.3510638177394867,tf,8,28
val_acc,0.5896309018135071,tf,8,28
val_loss,0.7454367876052856,tf,8,28
val_precision,0.5045871734619141,tf,8,28
val_f1,0.37154150009155273,tf,8,29
val_recall,0.30000001192092896,tf,8,29
val_acc,0.5808435678482056,tf,8,29
val_loss,0.7013723850250244,tf,8,29
val_precision,0.48788926005363464,tf,8,29
val_f1,0.016632016748189926,tf,0,0
val_recall,0.00849256943911314,tf,0,0
val_acc,0.5850877165794373,tf,0,0
val_loss,0.675797700881958,tf,0,0
val_precision,0.4000000059604645,tf,0,0
val_f1,0.024640657007694244,tf,0,1
val_recall,0.012738853693008423,tf,0,1
val_acc,0.5833333134651184,tf,0,1
val_loss,0.6754226684570312,tf,0,1
val_precision,0.375,tf,0,1
val_f1,0.03703703731298447,tf,0,2
val_recall,0.019108280539512634,tf,0,2
val_acc,0.5894736647605896,tf,0,2
val_loss,0.6716268658638,tf,0,2
val_precision,0.6000000238418579,tf,0,2
val_f1,0.07228915393352509,tf,0,3
val_recall,0.03821656107902527,tf,0,3
val_acc,0.5947368741035461,tf,0,3
val_loss,0.6730237603187561,tf,0,3
val_precision,0.6666666865348816,tf,0,3
val_f1,0.15706805884838104,tf,0,4
val_recall,0.09554140269756317,tf,0,4
val_acc,0.5763157606124878,tf,0,4
val_loss,0.6862781047821045,tf,0,4
val_precision,0.44117647409439087,tf,0,4
val_f1,0.24132230877876282,tf,0,5
val_recall,0.15498939156532288,tf,0,5
val_acc,0.5973684191703796,tf,0,5
val_loss,0.6743842959403992,tf,0,5
val_precision,0.5447761416435242,tf,0,5
val_f1,0.31750741600990295,tf,0,6
val_recall,0.2271762192249298,tf,0,6
val_acc,0.5964912176132202,tf,0,6
val_loss,0.677127480506897,tf,0,6
val_precision,0.5270935893058777,tf,0,6
val_f1,0.35939642786979675,tf,0,7
val_recall,0.2781316339969635,tf,0,7
val_acc,0.590350866317749,tf,0,7
val_loss,0.6887081861495972,tf,0,7
val_precision,0.5077519416809082,tf,0,7
val_f1,0.3572433292865753,tf,0,8
val_recall,0.2696390748023987,tf,0,8
val_acc,0.5991228222846985,tf,0,8
val_loss,0.6857973337173462,tf,0,8
val_precision,0.5291666388511658,tf,0,8
val_f1,0.3713892698287964,tf,0,9
val_recall,0.2866241931915283,tf,0,9
val_acc,0.5991228222846985,tf,0,9
val_loss,0.6877246499061584,tf,0,9
val_precision,0.52734375,tf,0,9
val_f1,0.35862070322036743,tf,0,10
val_recall,0.2760084867477417,tf,0,10
val_acc,0.5921052694320679,tf,0,10
val_loss,0.7037493586540222,tf,0,10
val_precision,0.5118110179901123,tf,0,10
val_f1,0.38309115171432495,tf,0,11
val_recall,0.30785563588142395,tf,0,11
val_acc,0.590350866317749,tf,0,11
val_loss,0.7107120752334595,tf,0,11
val_precision,0.5069929957389832,tf,0,11
val_f1,0.39294710755348206,tf,0,12
val_recall,0.331210196018219,tf,0,12
val_acc,0.5771929621696472,tf,0,12
val_loss,0.7115778923034668,tf,0,12
val_precision,0.4829721450805664,tf,0,12
val_f1,0.39450687170028687,tf,0,13
val_recall,0.3354564607143402,tf,0,13
val_acc,0.5745614171028137,tf,0,13
val_loss,0.7080268859863281,tf,0,13
val_precision,0.4787878692150116,tf,0,13
val_f1,0.39694657921791077,tf,0,14
val_recall,0.331210196018219,tf,0,14
val_acc,0.5842105150222778,tf,0,14
val_loss,0.7213099598884583,tf,0,14
val_precision,0.4952380955219269,tf,0,14
val_f1,0.4000000059604645,tf,0,15
val_recall,0.337579607963562,tf,0,15
val_acc,0.5815789699554443,tf,0,15
val_loss,0.7155030369758606,tf,0,15
val_precision,0.49074074625968933,tf,0,15
val_f1,0.3916991055011749,tf,0,16
val_recall,0.3205944895744324,tf,0,16
val_acc,0.5885964632034302,tf,0,16
val_loss,0.7199281454086304,tf,0,16
val_precision,0.503333330154419,tf,0,16
val_f1,0.33004230260849,tf,0,17
val_recall,0.24840764701366425,tf,0,17
val_acc,0.5833333134651184,tf,0,17
val_loss,0.6999552249908447,tf,0,17
val_precision,0.49159663915634155,tf,0,17
val_f1,0.3781725764274597,tf,0,18
val_recall,0.31634819507598877,tf,0,18
val_acc,0.5701754093170166,tf,0,18
val_loss,0.7268769145011902,tf,0,18
val_precision,0.4700315594673157,tf,0,18
val_f1,0.39344263076782227,tf,0,19
val_recall,0.331210196018219,tf,0,19
val_acc,0.5780701637268066,tf,0,19
